row_id,pid,rlabel,ip,dateadded,datemodified,microsecs,ranknum,qnum,p,probdif,choseGamble
6816,32059,w,ip_01262,2017-08-09 13:02:04,2017-08-09 13:02:04,3879,3,4,0.44,0.06,1
6817,32068,w,ip_00354,2017-08-09 13:02:04,2017-08-09 13:02:04,2483,2,1,0.50,0.50,0
6818,32089,w,ip_02369,2017-08-09 13:02:04,2017-08-09 13:02:04,3790,2,2,0.75,0.25,1
6819,32051,n,ip_00349,2017-08-09 13:02:04,2017-08-09 13:02:04,2368,5,4,0.44,0.06,1
6820,32131,n,ip_00511,2017-08-09 13:02:05,2017-08-09 13:02:05,1287,2,3,0.63,0.13,0
6821,32075,n,ip_01768,2017-08-09 13:02:05,2017-08-09 13:02:05,1814,2,2,0.25,0.25,0
6822,32087,w,ip_01010,2017-08-09 13:02:05,2017-08-09 13:02:05,1192,4,2,0.25,0.25,1
6823,32105,w,ip_01067,2017-08-09 13:02:05,2017-08-09 13:02:05,5236,4,2,0.25,0.25,1
6824,32080,w,ip_00172,2017-08-09 13:02:05,2017-08-09 13:02:05,1871,4,4,0.06,0.06,1
6825,32058,w,ip_03068,2017-08-09 13:02:05,2017-08-09 13:02:05,6188,4,4,0.44,0.06,1
6826,32057,n,ip_02362,2017-08-09 13:02:05,2017-08-09 13:02:05,5776,2,2,0.75,0.25,0
6827,31998,n,ip_00526,2017-08-09 13:02:05,2017-08-09 13:02:05,6826,4,1,0.50,0.50,0
6828,32107,n,ip_01008,2017-08-09 13:02:05,2017-08-09 13:02:05,1561,2,4,0.56,0.06,0
6829,32118,n,ip_02807,2017-08-09 13:02:05,2017-08-09 13:02:05,2379,2,4,0.69,0.06,0
6830,32055,n,ip_00677,2017-08-09 13:02:05,2017-08-09 13:02:05,4552,3,5,0.72,0.03,0
6831,32108,n,ip_01241,2017-08-09 13:02:05,2017-08-09 13:02:05,1525,3,3,0.88,0.13,0
6832,32066,w,ip_00422,2017-08-09 13:02:05,2017-08-09 13:02:05,4751,5,5,0.03,0.03,0
6833,32120,n,ip_02545,2017-08-09 13:02:05,2017-08-09 13:02:05,3538,2,4,0.81,0.06,0
6834,32088,w,ip_00948,2017-08-09 13:02:05,2017-08-09 13:02:05,2164,5,4,0.06,0.06,0
6835,31915,w,ip_01759,2017-08-09 13:02:05,2017-08-09 13:02:05,4978,4,4,0.56,0.06,0
6836,32024,w,ip_01094,2017-08-09 13:02:05,2017-08-09 13:02:05,7329,3,3,0.13,0.13,0
6837,32091,w,ip_02566,2017-08-09 13:02:05,2017-08-09 13:02:05,10947,3,2,0.25,0.25,1
6838,32067,n,ip_00574,2017-08-09 13:02:06,2017-08-09 13:02:06,3935,5,3,0.38,0.13,0
6839,31913,w,ip_01777,2017-08-09 13:02:06,2017-08-09 13:02:06,4251,4,2,0.25,0.25,1
6840,31999,n,ip_00638,2017-08-09 13:02:06,2017-08-09 13:02:06,5140,4,3,0.88,0.13,1
6841,32001,w,ip_00280,2017-08-09 13:02:06,2017-08-09 13:02:06,3603,3,4,0.19,0.06,0
6842,32099,w,ip_00445,2017-08-09 13:02:06,2017-08-09 13:02:06,2549,3,4,0.06,0.06,0
6843,32036,w,ip_02337,2017-08-09 13:02:06,2017-08-09 13:02:06,7157,2,1,0.50,0.50,0
6844,32027,w,ip_00260,2017-08-09 13:02:06,2017-08-09 13:02:06,2124,2,2,0.75,0.25,0
6845,32087,w,ip_01010,2017-08-09 13:02:06,2017-08-09 13:02:06,1151,4,3,0.13,0.13,1
6846,32068,w,ip_00354,2017-08-09 13:02:06,2017-08-09 13:02:06,1684,2,2,0.75,0.25,0
6847,32131,n,ip_00511,2017-08-09 13:02:06,2017-08-09 13:02:06,1425,2,4,0.69,0.06,0
6848,32034,w,ip_02553,2017-08-09 13:02:06,2017-08-09 13:02:06,3886,3,1,0.50,0.50,1
6849,32077,n,ip_01148,2017-08-09 13:02:06,2017-08-09 13:02:06,7876,5,5,0.16,0.03,0
6850,32110,n,ip_01387,2017-08-09 13:02:06,2017-08-09 13:02:06,1984,2,1,0.50,0.50,0
6851,32105,w,ip_01067,2017-08-09 13:02:06,2017-08-09 13:02:06,1586,4,3,0.13,0.13,1
6852,32073,n,ip_02882,2017-08-09 13:02:07,2017-08-09 13:02:07,3195,3,3,0.13,0.13,1
6853,32095,n,ip_01295,2017-08-09 13:02:07,2017-08-09 13:02:07,2713,4,1,0.50,0.50,1
6854,32051,n,ip_00349,2017-08-09 13:02:07,2017-08-09 13:02:07,1965,5,5,0.41,0.03,1
6855,32080,w,ip_00172,2017-08-09 13:02:07,2017-08-09 13:02:07,1977,4,5,0.03,0.03,1
6856,32122,n,ip_02884,2017-08-09 13:02:07,2017-08-09 13:02:07,6806,2,3,0.63,0.13,1
6857,31966,n,ip_01758,2017-08-09 13:02:07,2017-08-09 13:02:07,3164,3,4,0.44,0.06,0
6858,32109,w,ip_02263,2017-08-09 13:02:07,2017-08-09 13:02:07,5881,2,2,0.75,0.25,0
6859,32075,n,ip_01768,2017-08-09 13:02:07,2017-08-09 13:02:07,2072,2,3,0.38,0.13,0
6860,32094,w,ip_02518,2017-08-09 13:02:07,2017-08-09 13:02:07,4395,4,3,0.13,0.13,1
6861,32016,n,ip_00896,2017-08-09 13:02:07,2017-08-09 13:02:07,4874,2,1,0.50,0.50,0
6862,32069,w,ip_00920,2017-08-09 13:02:07,2017-08-09 13:02:07,2352,4,2,0.25,0.25,1
6863,32128,n,ip_00452,2017-08-09 13:02:07,2017-08-09 13:02:07,4503,5,2,0.25,0.25,1
6864,32108,n,ip_01241,2017-08-09 13:02:07,2017-08-09 13:02:07,2207,3,4,0.94,0.06,1
6865,32131,n,ip_00511,2017-08-09 13:02:08,2017-08-09 13:02:08,1139,2,5,0.72,0.03,1
6866,32088,w,ip_00948,2017-08-09 13:02:08,2017-08-09 13:02:08,2047,5,5,0.09,0.03,0
6867,31945,w,ip_02689,2017-08-09 13:02:08,2017-08-09 13:02:08,5075,4,1,0.50,0.50,1
6868,32087,w,ip_01010,2017-08-09 13:02:08,2017-08-09 13:02:08,1266,4,4,0.06,0.06,1
6869,32105,w,ip_01067,2017-08-09 13:02:08,2017-08-09 13:02:08,1230,4,4,0.06,0.06,1
6870,32057,n,ip_02362,2017-08-09 13:02:08,2017-08-09 13:02:08,3243,2,3,0.88,0.13,1
6871,32068,w,ip_00354,2017-08-09 13:02:08,2017-08-09 13:02:08,1966,2,3,0.88,0.13,1
6872,32107,n,ip_01008,2017-08-09 13:02:08,2017-08-09 13:02:08,3241,2,5,0.59,0.03,0
6873,32036,w,ip_02337,2017-08-09 13:02:08,2017-08-09 13:02:08,2137,2,2,0.75,0.25,0
6874,32037,n,ip_00202,2017-08-09 13:02:09,2017-08-09 13:02:09,8883,3,2,0.75,0.25,1
6875,32098,n,ip_02432,2017-08-09 13:02:09,2017-08-09 13:02:09,8139,3,1,0.50,0.50,0
6876,32120,n,ip_02545,2017-08-09 13:02:09,2017-08-09 13:02:09,3150,2,5,0.84,0.03,1
6877,32067,n,ip_00574,2017-08-09 13:02:09,2017-08-09 13:02:09,2898,5,4,0.44,0.06,0
6878,32091,w,ip_02566,2017-08-09 13:02:09,2017-08-09 13:02:09,2500,3,3,0.13,0.13,0
6879,32054,n,ip_00879,2017-08-09 13:02:09,2017-08-09 13:02:09,10481,3,1,0.50,0.50,1
6880,32118,n,ip_02807,2017-08-09 13:02:09,2017-08-09 13:02:09,3181,2,5,0.72,0.03,1
6881,32117,w,ip_02223,2017-08-09 13:02:09,2017-08-09 13:02:09,6878,5,2,0.25,0.25,1
6882,32095,n,ip_01295,2017-08-09 13:02:09,2017-08-09 13:02:09,1685,4,2,0.25,0.25,1
6883,32084,w,ip_01505,2017-08-09 13:02:09,2017-08-09 13:02:09,5260,4,3,0.13,0.13,1
6884,32096,n,ip_01466,2017-08-09 13:02:09,2017-08-09 13:02:09,12445,5,2,0.25,0.25,1
6885,32115,w,ip_02368,2017-08-09 13:02:09,2017-08-09 13:02:09,10279,5,4,0.44,0.06,1
6886,32094,w,ip_02518,2017-08-09 13:02:09,2017-08-09 13:02:09,2054,4,4,0.06,0.06,1
6887,32089,w,ip_02369,2017-08-09 13:02:09,2017-08-09 13:02:09,4876,2,3,0.63,0.13,1
6888,32108,n,ip_01241,2017-08-09 13:02:09,2017-08-09 13:02:09,1696,3,5,0.91,0.03,1
6889,32105,w,ip_01067,2017-08-09 13:02:09,2017-08-09 13:02:09,1306,4,5,0.03,0.03,1
6890,32110,n,ip_01387,2017-08-09 13:02:09,2017-08-09 13:02:09,2655,2,2,0.75,0.25,0
6891,32034,w,ip_02553,2017-08-09 13:02:09,2017-08-09 13:02:09,2905,3,2,0.25,0.25,0
6892,32086,w,ip_02179,2017-08-09 13:02:10,2017-08-09 13:02:10,3886,3,1,0.50,0.50,0
6893,32069,w,ip_00920,2017-08-09 13:02:10,2017-08-09 13:02:10,2061,4,3,0.13,0.13,1
6894,32057,n,ip_02362,2017-08-09 13:02:10,2017-08-09 13:02:10,1471,2,4,0.81,0.06,1
6895,32073,n,ip_02882,2017-08-09 13:02:10,2017-08-09 13:02:10,2894,3,4,0.06,0.06,0
6896,32113,w,ip_00518,2017-08-09 13:02:10,2017-08-09 13:02:10,3880,3,1,0.50,0.50,1
6897,32055,n,ip_00677,2017-08-09 13:02:10,2017-08-09 13:02:10,2370,2,1,0.50,0.50,0
6898,32063,w,ip_01983,2017-08-09 13:02:10,2017-08-09 13:02:10,6633,4,1,0.50,0.50,0
6899,32068,w,ip_00354,2017-08-09 13:02:10,2017-08-09 13:02:10,1635,2,4,0.81,0.06,0
6900,32128,n,ip_00452,2017-08-09 13:02:10,2017-08-09 13:02:10,2757,5,3,0.13,0.13,0
6901,32078,n,ip_00472,2017-08-09 13:02:10,2017-08-09 13:02:10,9289,4,4,0.56,0.06,1
6902,32087,w,ip_01010,2017-08-09 13:02:10,2017-08-09 13:02:10,2050,4,5,0.03,0.03,1
6903,32059,w,ip_01262,2017-08-09 13:02:10,2017-08-09 13:02:10,5815,3,5,0.41,0.03,0
6904,31986,w,ip_00827,2017-08-09 13:02:10,2017-08-09 13:02:10,33454,4,2,0.75,0.25,1
6905,32099,w,ip_00445,2017-08-09 13:02:11,2017-08-09 13:02:11,4369,3,5,0.09,0.03,0
6906,32038,w,ip_00620,2017-08-09 13:02:11,2017-08-09 13:02:11,6061,4,4,0.19,0.06,0
6907,32104,w,ip_01079,2017-08-09 13:02:11,2017-08-09 13:02:11,4163,4,1,0.50,0.50,1
6908,32042,w,ip_00219,2017-08-09 13:02:11,2017-08-09 13:02:11,7609,3,3,0.88,0.13,1
6909,31913,w,ip_01777,2017-08-09 13:02:11,2017-08-09 13:02:11,4342,4,3,0.13,0.13,1
6910,32122,n,ip_02884,2017-08-09 13:02:11,2017-08-09 13:02:11,3641,2,4,0.56,0.06,0
6911,32061,w,ip_00570,2017-08-09 13:02:11,2017-08-09 13:02:11,17313,5,5,0.09,0.03,0
6912,32058,w,ip_03068,2017-08-09 13:02:11,2017-08-09 13:02:11,5791,4,5,0.41,0.03,0
6913,32095,n,ip_01295,2017-08-09 13:02:11,2017-08-09 13:02:11,1520,4,3,0.13,0.13,1
6914,32067,n,ip_00574,2017-08-09 13:02:11,2017-08-09 13:02:11,1938,5,5,0.47,0.03,1
6915,32103,n,ip_00910,2017-08-09 13:02:11,2017-08-09 13:02:11,14026,2,2,0.75,0.25,1
6916,32080,w,ip_00172,2017-08-09 13:02:11,2017-08-09 13:02:11,2666,5,1,0.50,0.50,1
6917,32084,w,ip_01505,2017-08-09 13:02:11,2017-08-09 13:02:11,2206,4,4,0.06,0.06,0
6918,32024,w,ip_01094,2017-08-09 13:02:12,2017-08-09 13:02:12,5448,3,4,0.19,0.06,0
6919,32094,w,ip_02518,2017-08-09 13:02:12,2017-08-09 13:02:12,2121,4,5,0.03,0.03,1
6920,32016,n,ip_00896,2017-08-09 13:02:12,2017-08-09 13:02:12,2232,2,2,0.75,0.25,0
6921,32075,n,ip_01768,2017-08-09 13:02:12,2017-08-09 13:02:12,4491,2,4,0.44,0.06,1
6922,32036,w,ip_02337,2017-08-09 13:02:12,2017-08-09 13:02:12,2864,2,3,0.88,0.13,0
6923,32068,w,ip_00354,2017-08-09 13:02:12,2017-08-09 13:02:12,1643,2,5,0.84,0.03,1
6924,32109,w,ip_02263,2017-08-09 13:02:12,2017-08-09 13:02:12,4778,2,3,0.88,0.13,0
6925,32069,w,ip_00920,2017-08-09 13:02:12,2017-08-09 13:02:12,1990,4,4,0.06,0.06,1
6926,32091,w,ip_02566,2017-08-09 13:02:12,2017-08-09 13:02:12,2494,3,4,0.19,0.06,0
6927,32057,n,ip_02362,2017-08-09 13:02:12,2017-08-09 13:02:12,2207,2,5,0.78,0.03,1
6928,32117,w,ip_02223,2017-08-09 13:02:12,2017-08-09 13:02:12,3102,5,3,0.13,0.13,1
6929,32035,n,ip_02037,2017-08-09 13:02:12,2017-08-09 13:02:12,9766,5,5,0.03,0.03,1
6930,31966,n,ip_01758,2017-08-09 13:02:13,2017-08-09 13:02:13,5349,3,5,0.47,0.03,0
6931,32080,w,ip_00172,2017-08-09 13:02:13,2017-08-09 13:02:13,1340,5,2,0.25,0.25,1
6932,32089,w,ip_02369,2017-08-09 13:02:13,2017-08-09 13:02:13,3493,2,4,0.56,0.06,0
6933,32098,n,ip_02432,2017-08-09 13:02:13,2017-08-09 13:02:13,4243,3,2,0.75,0.25,1
6934,31967,n,ip_01283,2017-08-09 13:02:13,2017-08-09 13:02:13,9134,3,1,0.50,0.50,1
6935,32034,w,ip_02553,2017-08-09 13:02:13,2017-08-09 13:02:13,3305,3,3,0.38,0.13,0
6936,32086,w,ip_02179,2017-08-09 13:02:13,2017-08-09 13:02:13,3316,3,2,0.75,0.25,0
6937,32095,n,ip_01295,2017-08-09 13:02:13,2017-08-09 13:02:13,1461,4,4,0.06,0.06,0
6938,32055,n,ip_00677,2017-08-09 13:02:13,2017-08-09 13:02:13,2481,2,2,0.75,0.25,0
6939,32060,w,ip_00295,2017-08-09 13:02:13,2017-08-09 13:02:13,15115,2,2,0.75,0.25,1
6940,32110,n,ip_01387,2017-08-09 13:02:13,2017-08-09 13:02:13,3457,2,3,0.88,0.13,1
6941,32128,n,ip_00452,2017-08-09 13:02:13,2017-08-09 13:02:13,3083,5,4,0.19,0.06,1
6942,31999,n,ip_00638,2017-08-09 13:02:14,2017-08-09 13:02:14,7501,4,4,0.81,0.06,1
6943,32113,w,ip_00518,2017-08-09 13:02:14,2017-08-09 13:02:14,3252,3,2,0.25,0.25,0
6944,32027,w,ip_00260,2017-08-09 13:02:14,2017-08-09 13:02:14,7189,2,3,0.88,0.13,1
6945,32037,n,ip_00202,2017-08-09 13:02:14,2017-08-09 13:02:14,4971,3,3,0.63,0.13,0
6946,32084,w,ip_01505,2017-08-09 13:02:14,2017-08-09 13:02:14,2199,4,5,0.09,0.03,0
6947,32087,w,ip_01010,2017-08-09 13:02:14,2017-08-09 13:02:14,1616,5,1,0.50,0.50,1
6948,32105,w,ip_01067,2017-08-09 13:02:14,2017-08-09 13:02:14,2269,5,1,0.50,0.50,1
6949,32080,w,ip_00172,2017-08-09 13:02:15,2017-08-09 13:02:15,1431,5,3,0.13,0.13,1
6950,32099,w,ip_00445,2017-08-09 13:02:15,2017-08-09 13:02:15,2391,4,1,0.50,0.50,1
6951,32036,w,ip_02337,2017-08-09 13:02:15,2017-08-09 13:02:15,2728,2,4,0.94,0.06,0
6952,32063,w,ip_01983,2017-08-09 13:02:15,2017-08-09 13:02:15,4525,4,2,0.75,0.25,1
6953,32069,w,ip_00920,2017-08-09 13:02:15,2017-08-09 13:02:15,2427,4,5,0.03,0.03,1
6954,32122,n,ip_02884,2017-08-09 13:02:15,2017-08-09 13:02:15,3979,2,5,0.59,0.03,1
6955,32131,n,ip_00511,2017-08-09 13:02:15,2017-08-09 13:02:15,2809,3,1,0.50,0.50,1
6956,32102,n,ip_00061,2017-08-09 13:02:15,2017-08-09 13:02:15,6728,2,1,0.50,0.50,0
6957,32120,n,ip_02545,2017-08-09 13:02:15,2017-08-09 13:02:15,2390,3,1,0.50,0.50,0
6958,32086,w,ip_02179,2017-08-09 13:02:15,2017-08-09 13:02:15,2016,3,3,0.88,0.13,0
6959,32089,w,ip_02369,2017-08-09 13:02:15,2017-08-09 13:02:15,2228,2,5,0.59,0.03,0
6960,32108,n,ip_01241,2017-08-09 13:02:15,2017-08-09 13:02:15,4190,2,1,0.50,0.50,0
6961,32087,w,ip_01010,2017-08-09 13:02:16,2017-08-09 13:02:16,997,5,2,0.25,0.25,1
6962,32118,n,ip_02807,2017-08-09 13:02:16,2017-08-09 13:02:16,3091,3,1,0.50,0.50,0
6963,32039,w,ip_00876,2017-08-09 13:02:16,2017-08-09 13:02:16,5033,3,1,0.50,0.50,0
6964,32055,n,ip_00677,2017-08-09 13:02:16,2017-08-09 13:02:16,1603,2,3,0.88,0.13,0
6965,32110,n,ip_01387,2017-08-09 13:02:16,2017-08-09 13:02:16,1990,2,4,0.81,0.06,0
6966,32128,n,ip_00452,2017-08-09 13:02:16,2017-08-09 13:02:16,2276,5,5,0.16,0.03,1
6967,32094,w,ip_02518,2017-08-09 13:02:16,2017-08-09 13:02:16,2373,5,1,0.50,0.50,1
6968,31998,n,ip_00526,2017-08-09 13:02:16,2017-08-09 13:02:16,10525,4,2,0.75,0.25,1
6969,32080,w,ip_00172,2017-08-09 13:02:16,2017-08-09 13:02:16,1296,5,4,0.06,0.06,1
6970,32115,w,ip_02368,2017-08-09 13:02:16,2017-08-09 13:02:16,5835,5,5,0.41,0.03,1
6971,32054,n,ip_00879,2017-08-09 13:02:16,2017-08-09 13:02:16,6584,3,2,0.25,0.25,0
6972,32093,w,ip_02972,2017-08-09 13:02:16,2017-08-09 13:02:16,25429,2,4,0.19,0.06,0
6973,32105,w,ip_01067,2017-08-09 13:02:16,2017-08-09 13:02:16,2015,5,2,0.25,0.25,1
6974,32109,w,ip_02263,2017-08-09 13:02:16,2017-08-09 13:02:16,3845,2,4,0.94,0.06,0
6975,32131,n,ip_00511,2017-08-09 13:02:16,2017-08-09 13:02:16,1103,3,2,0.25,0.25,0
6976,32027,w,ip_00260,2017-08-09 13:02:16,2017-08-09 13:02:16,2154,2,4,0.81,0.06,1
6977,32095,n,ip_01295,2017-08-09 13:02:16,2017-08-09 13:02:16,2820,4,5,0.09,0.03,0
6978,32015,w,ip_01817,2017-08-09 13:02:16,2017-08-09 13:02:16,12165,4,1,0.50,0.50,1
6979,32024,w,ip_01094,2017-08-09 13:02:17,2017-08-09 13:02:17,3959,3,5,0.22,0.03,1
6980,32099,w,ip_00445,2017-08-09 13:02:17,2017-08-09 13:02:17,1757,4,2,0.25,0.25,1
6981,32117,w,ip_02223,2017-08-09 13:02:17,2017-08-09 13:02:17,4077,5,4,0.06,0.06,1
6982,32091,w,ip_02566,2017-08-09 13:02:17,2017-08-09 13:02:17,3849,3,5,0.22,0.03,1
6983,32113,w,ip_00518,2017-08-09 13:02:17,2017-08-09 13:02:17,2718,3,3,0.38,0.13,0
6984,32087,w,ip_01010,2017-08-09 13:02:17,2017-08-09 13:02:17,1154,5,3,0.13,0.13,1
6985,31999,n,ip_00638,2017-08-09 13:02:17,2017-08-09 13:02:17,3278,4,5,0.78,0.03,1
6986,32075,n,ip_01768,2017-08-09 13:02:17,2017-08-09 13:02:17,5178,2,5,0.41,0.03,1
6987,32131,n,ip_00511,2017-08-09 13:02:17,2017-08-09 13:02:17,698,3,3,0.38,0.13,1
6988,32042,w,ip_00219,2017-08-09 13:02:17,2017-08-09 13:02:17,6140,3,4,0.81,0.06,1
6989,32083,n,ip_01487,2017-08-09 13:02:17,2017-08-09 13:02:17,6624,4,1,0.50,0.50,1
6990,31986,w,ip_00827,2017-08-09 13:02:17,2017-08-09 13:02:17,6294,4,3,0.63,0.13,1
6991,32001,w,ip_00280,2017-08-09 13:02:18,2017-08-09 13:02:18,11174,3,5,0.22,0.03,1
6992,32080,w,ip_00172,2017-08-09 13:02:18,2017-08-09 13:02:18,1339,5,5,0.03,0.03,1
6993,32066,w,ip_00422,2017-08-09 13:02:18,2017-08-09 13:02:18,4500,4,1,0.50,0.50,1
6994,32078,n,ip_00472,2017-08-09 13:02:18,2017-08-09 13:02:18,7188,4,5,0.53,0.03,0
6995,32132,n,ip_01371,2017-08-09 13:02:18,2017-08-09 13:02:18,6929,2,1,0.50,0.50,0
6996,32120,n,ip_02545,2017-08-09 13:02:18,2017-08-09 13:02:18,2094,3,2,0.75,0.25,1
6997,32071,n,ip_00837,2017-08-09 13:02:18,2017-08-09 13:02:18,18432,2,1,0.50,0.50,1
6998,32094,w,ip_02518,2017-08-09 13:02:18,2017-08-09 13:02:18,1631,5,2,0.25,0.25,1
6999,32110,n,ip_01387,2017-08-09 13:02:18,2017-08-09 13:02:18,1839,2,5,0.84,0.03,0
7000,32016,n,ip_00896,2017-08-09 13:02:18,2017-08-09 13:02:18,3840,2,3,0.88,0.13,1
7001,32063,w,ip_01983,2017-08-09 13:02:18,2017-08-09 13:02:18,3077,4,3,0.63,0.13,1
7002,32098,n,ip_02432,2017-08-09 13:02:18,2017-08-09 13:02:18,5025,3,3,0.63,0.13,0
7003,32084,w,ip_01505,2017-08-09 13:02:18,2017-08-09 13:02:18,2754,5,1,0.50,0.50,1
7004,32118,n,ip_02807,2017-08-09 13:02:18,2017-08-09 13:02:18,2388,3,2,0.75,0.25,1
7005,32010,n,ip_00250,2017-08-09 13:02:18,2017-08-09 13:02:18,22921,4,5,0.34,0.03,1
7006,32058,w,ip_03068,2017-08-09 13:02:19,2017-08-09 13:02:19,4182,5,1,0.50,0.50,1
7007,32103,n,ip_00910,2017-08-09 13:02:19,2017-08-09 13:02:19,6933,2,3,0.63,0.13,0
7008,32111,n,ip_02479,2017-08-09 13:02:19,2017-08-09 13:02:19,20181,2,2,0.75,0.25,1
7009,32099,w,ip_00445,2017-08-09 13:02:19,2017-08-09 13:02:19,1995,4,3,0.13,0.13,1
7010,32059,w,ip_01262,2017-08-09 13:02:19,2017-08-09 13:02:19,5455,4,1,0.50,0.50,1
7011,32034,w,ip_02553,2017-08-09 13:02:19,2017-08-09 13:02:19,5536,3,4,0.44,0.06,1
7012,32131,n,ip_00511,2017-08-09 13:02:19,2017-08-09 13:02:19,1555,3,4,0.31,0.06,0
7013,32102,n,ip_00061,2017-08-09 13:02:19,2017-08-09 13:02:19,3230,2,2,0.75,0.25,1
7014,32117,w,ip_02223,2017-08-09 13:02:19,2017-08-09 13:02:19,2091,5,5,0.03,0.03,1
7015,31998,n,ip_00526,2017-08-09 13:02:19,2017-08-09 13:02:19,2394,4,3,0.63,0.13,0
7016,31913,w,ip_01777,2017-08-09 13:02:19,2017-08-09 13:02:19,7922,4,4,0.06,0.06,0
7017,32027,w,ip_00260,2017-08-09 13:02:19,2017-08-09 13:02:19,2418,2,5,0.78,0.03,1
7018,32108,n,ip_01241,2017-08-09 13:02:19,2017-08-09 13:02:19,3712,2,2,0.75,0.25,1
7019,32039,w,ip_00876,2017-08-09 13:02:20,2017-08-09 13:02:20,3776,3,2,0.75,0.25,0
7020,32118,n,ip_02807,2017-08-09 13:02:20,2017-08-09 13:02:20,966,3,3,0.63,0.13,1
7021,32084,w,ip_01505,2017-08-09 13:02:20,2017-08-09 13:02:20,1167,5,2,0.25,0.25,1
7022,32086,w,ip_02179,2017-08-09 13:02:20,2017-08-09 13:02:20,4351,3,4,0.94,0.06,1
7023,32055,n,ip_00677,2017-08-09 13:02:20,2017-08-09 13:02:20,3656,2,4,0.94,0.06,0
7024,32015,w,ip_01817,2017-08-09 13:02:20,2017-08-09 13:02:20,3619,4,2,0.25,0.25,1
7025,32094,w,ip_02518,2017-08-09 13:02:20,2017-08-09 13:02:20,2226,5,3,0.13,0.13,1
7026,31953,n,ip_00565,2017-08-09 13:02:21,2017-08-09 13:02:21,9130,5,1,0.50,0.50,1
7027,32038,w,ip_00620,2017-08-09 13:02:21,2017-08-09 13:02:21,8911,4,5,0.22,0.03,0
7028,32120,n,ip_02545,2017-08-09 13:02:21,2017-08-09 13:02:21,2554,3,3,0.63,0.13,0
7029,32099,w,ip_00445,2017-08-09 13:02:21,2017-08-09 13:02:21,2013,4,4,0.06,0.06,0
7030,32093,w,ip_02972,2017-08-09 13:02:21,2017-08-09 13:02:21,4490,2,5,0.22,0.03,1
7031,32037,n,ip_00202,2017-08-09 13:02:21,2017-08-09 13:02:21,6706,3,4,0.69,0.06,1
7032,32095,n,ip_01295,2017-08-09 13:02:21,2017-08-09 13:02:21,2575,5,1,0.50,0.50,1
7033,32118,n,ip_02807,2017-08-09 13:02:21,2017-08-09 13:02:21,979,3,4,0.56,0.06,1
7034,32069,w,ip_00920,2017-08-09 13:02:21,2017-08-09 13:02:21,3413,5,1,0.50,0.50,1
7035,32073,n,ip_02882,2017-08-09 13:02:21,2017-08-09 13:02:21,10938,3,5,0.09,0.03,1
7036,32063,w,ip_01983,2017-08-09 13:02:22,2017-08-09 13:02:22,3192,4,4,0.56,0.06,0
7037,32108,n,ip_01241,2017-08-09 13:02:22,2017-08-09 13:02:22,2378,2,3,0.63,0.13,0
7038,32055,n,ip_00677,2017-08-09 13:02:22,2017-08-09 13:02:22,1154,2,5,0.97,0.03,0
7039,32109,w,ip_02263,2017-08-09 13:02:22,2017-08-09 13:02:22,5357,2,5,0.97,0.03,0
7040,32096,n,ip_01466,2017-08-09 13:02:22,2017-08-09 13:02:22,12869,5,3,0.13,0.13,1
7041,32131,n,ip_00511,2017-08-09 13:02:22,2017-08-09 13:02:22,2888,3,5,0.34,0.03,1
7042,32113,w,ip_00518,2017-08-09 13:02:22,2017-08-09 13:02:22,4624,3,4,0.44,0.06,1
7043,31998,n,ip_00526,2017-08-09 13:02:22,2017-08-09 13:02:22,2526,4,4,0.69,0.06,0
7044,32102,n,ip_00061,2017-08-09 13:02:23,2017-08-09 13:02:23,2395,2,3,0.63,0.13,1
7045,32103,n,ip_00910,2017-08-09 13:02:23,2017-08-09 13:02:23,3640,2,4,0.69,0.06,0
7046,32118,n,ip_02807,2017-08-09 13:02:23,2017-08-09 13:02:23,1184,3,5,0.53,0.03,1
7047,32081,w,ip_00534,2017-08-09 13:02:23,2017-08-09 13:02:23,56068,2,4,0.69,0.06,1
7048,32095,n,ip_01295,2017-08-09 13:02:23,2017-08-09 13:02:23,1268,5,2,0.25,0.25,1
7049,32084,w,ip_01505,2017-08-09 13:02:23,2017-08-09 13:02:23,2975,5,3,0.13,0.13,1
7050,32105,w,ip_01067,2017-08-09 13:02:23,2017-08-09 13:02:23,6674,5,3,0.13,0.13,0
7051,32120,n,ip_02545,2017-08-09 13:02:23,2017-08-09 13:02:23,2334,3,4,0.69,0.06,0
7052,32016,n,ip_00896,2017-08-09 13:02:24,2017-08-09 13:02:24,2911,2,4,0.81,0.06,1
7053,32034,w,ip_02553,2017-08-09 13:02:24,2017-08-09 13:02:24,4358,3,5,0.41,0.03,1
7054,32069,w,ip_00920,2017-08-09 13:02:24,2017-08-09 13:02:24,1987,5,2,0.25,0.25,1
7055,32086,w,ip_02179,2017-08-09 13:02:24,2017-08-09 13:02:24,3669,3,5,0.91,0.03,1
7056,32078,n,ip_00472,2017-08-09 13:02:24,2017-08-09 13:02:24,4271,5,1,0.50,0.50,1
7057,32066,w,ip_00422,2017-08-09 13:02:24,2017-08-09 13:02:24,5952,4,2,0.25,0.25,1
7058,32132,n,ip_01371,2017-08-09 13:02:24,2017-08-09 13:02:24,5830,2,2,0.75,0.25,0
7059,32108,n,ip_01241,2017-08-09 13:02:24,2017-08-09 13:02:24,1906,2,4,0.69,0.06,0
